,trans_date,Unnamed: 0,Open,High,Low,Close,Volume BTC,Volume USD,Future Prediction
273,10/1/2017,393839.5,4290.879264,4292.513625,4288.988646,4290.90059,5.205305073,22284.39524,
274,10/2/2017,395279.5,4395.595528,4397.706764,4392.807063,4395.493111,5.838207152,25652.54249,
275,10/3/2017,396719.5,4311.938333,4314.145292,4309.140639,4311.992896,8.717986513,37447.73189,
276,10/4/2017,398159.5,4249.836465,4251.627278,4247.174708,4249.643597,6.008724472,25445.99676,
277,10/5/2017,399599.5,4255.411271,4257.146333,4253.262708,4255.330979,5.976370767,25489.59527,
278,10/6/2017,401039.5,4359.261188,4361.035472,4357.124062,4359.174444,5.925715237,25854.60801,
279,10/7/2017,402479.5,4351.387458,4352.698917,4349.766993,4351.288688,3.38196757,14786.03725,
280,10/8/2017,403919.5,4495.6625,4497.930188,4492.721389,4495.808521,7.110008834,32066.84849,
281,10/9/2017,405359.5,4643.490806,4646.020611,4640.180257,4643.429222,9.02027911,42204.68517,
282,10/10/2017,406799.5,4811.826868,4814.118806,4808.672757,4811.700549,8.176290991,39309.42528,
283,10/11/2017,408239.5,4787.381556,4789.552903,4784.398764,4787.352049,6.9523514,33299.30316,
284,10/12/2017,409679.5,5114.515778,5118.46684,5109.873292,5114.763875,13.88193286,71471.14508,
285,10/13/2017,411119.5,5618.343701,5623.828028,5611.507097,5618.339882,19.32687451,108240.832,
286,10/14/2017,412559.5,5666.396681,5669.466465,5662.415979,5666.474111,5.917365489,33609.43492,
287,10/15/2017,413999.5,5610.643118,5614.561521,5605.526486,5610.07766,8.121743267,45364.7187,
288,10/16/2017,415439.5,5674.048944,5677.03409,5669.645271,5673.469021,6.407133925,36396.53286,
289,10/17/2017,416879.5,5625.865868,5628.567007,5622.224722,5625.583125,6.373723568,35728.76572,
290,10/18/2017,418319.5,5402.691951,5406.766583,5397.270688,5402.310153,13.1771348,70645.89821,
291,10/19/2017,419759.5,5654.054361,5657.417215,5650.167792,5654.104563,6.95083541,39301.43994,
292,10/20/2017,421199.5,5788.669833,5792.075264,5783.976937,5788.776069,10.50844574,61907.51419,
293,10/21/2017,422639.5,6073.649444,6077.727958,6068.569604,6073.861625,10.6808089,64619.2666,
294,10/22/2017,424079.5,5910.171139,5914.412563,5905.052882,5910.377896,8.50864317,50011.78934,
295,10/23/2017,425519.5,5869.725757,5873.897132,5863.487375,5869.137208,10.73392847,62686.74894,
296,10/24/2017,426959.5,5660.039792,5665.32609,5653.708764,5659.772757,12.02060347,67841.03384,
297,10/25/2017,428399.5,5547.869576,5551.701604,5542.789299,5547.822833,8.602545571,47627.39108,
298,10/26/2017,429839.5,5826.806875,5829.790743,5822.809444,5826.562431,8.219270257,48162.10728,
299,10/27/2017,431279.5,5822.824,5826.228181,5818.583306,5822.675326,8.324564431,48266.09981,
300,10/28/2017,432719.5,5749.962597,5752.011743,5747.379938,5749.922931,4.272637588,24512.70012,
301,10/29/2017,434159.5,5883.437625,5886.949708,5879.333882,5883.724326,11.19156739,67034.76166,
302,10/30/2017,435599.5,6122.670847,6126.066493,6117.974188,6122.401979,6.699329368,41027.73443,
303,10/31/2017,437039.5,6240.031264,6242.905278,6236.270312,6240.408875,9.358223309,58802.81752,
304,11/1/2017,438479.5,6502.453319,6505.834451,6497.902958,6502.70691,9.011691803,58995.05633,
305,11/2/2017,439919.5,6952.372479,6958.993167,6944.1955,6952.339833,18.44432613,128671.3386,
306,11/3/2017,441359.5,7240.712764,7246.686958,7233.63591,7240.374882,11.11884854,80638.04057,
307,11/4/2017,442799.5,7258.175931,7262.219021,7252.849951,7258.124208,6.426029691,46608.80669,
308,11/5/2017,444239.5,7458.540549,7462.992583,7452.154069,7458.392979,6.501202657,48399.27138,
309,11/6/2017,445679.5,7228.736632,7234.555188,7220.779958,7228.15716,13.43047719,96293.65435,
310,11/7/2017,447119.5,7103.260319,7108.41559,7097.094507,7102.901493,8.083286253,57412.00209,
311,11/8/2017,448559.5,7387.166375,7394.267063,7379.117187,7386.520146,17.14008276,127441.7062,
312,11/9/2017,449999.5,7245.208521,7251.184986,7237.899167,7244.327472,10.2772679,74295.42259,
313,11/10/2017,451439.5,6962.223597,6969.200028,6954.064368,6961.358118,18.56094455,126455.7053,
314,11/11/2017,452879.5,6557.027396,6563.854313,6548.918069,6556.024396,10.41352324,67468.60761,
315,11/12/2017,454319.5,6115.004493,6126.318757,6102.63025,6114.231854,25.92061866,156687.6674,
316,11/13/2017,455759.5,6346.928431,6356.180778,6337.35975,6346.988563,18.89214303,120824.1346,
317,11/14/2017,457199.5,6590.858875,6596.769708,6584.623799,6590.393958,8.43026853,55522.97352,
318,11/15/2017,458639.5,7046.399549,7052.299715,7039.82,7046.016361,11.72478899,82823.72208,
319,11/16/2017,460079.5,7459.523056,7465.859667,7451.975951,7459.530688,13.41797101,101455.3251,
320,11/17/2017,461519.5,7827.829264,7834.703368,7819.296333,7827.064806,12.31546203,96026.55659,
321,11/18/2017,462959.5,7697.710118,7703.161035,7690.970299,7697.005917,5.109913212,39241.76651,
322,11/19/2017,464399.5,7825.808139,7829.250083,7821.637556,7825.926417,5.821591865,45775.81667,
323,11/20/2017,465839.5,8090.687799,8094.968465,8085.255104,8090.02159,5.711800512,46339.22567,
324,11/21/2017,467279.5,8158.232708,8163.577493,8151.167514,8157.685722,9.504521694,76952.26631,
325,11/22/2017,468719.5,8195.039139,8199.24234,8189.306681,8194.893507,5.627695109,46126.21726,
326,11/23/2017,470159.5,8176.156854,8179.879118,8170.633243,8175.670479,5.432434236,44259.9709,
327,11/24/2017,471599.5,8168.297451,8173.264146,8162.054687,8168.087229,6.495753,52965.50968,
328,11/25/2017,473039.5,8428.653063,8433.098028,8422.982299,8428.860465,8.077439638,67910.79408,
329,11/26/2017,474479.5,8972.480646,8979.365944,8963.249035,8972.452951,8.3487342,75371.05215,
330,11/27/2017,475919.5,9556.623951,9562.756576,9547.797125,9556.814924,9.216980931,87818.13727,
331,11/28/2017,477359.5,9833.234028,9839.232632,9823.998632,9833.02666,7.789071724,76742.8194,
332,11/29/2017,478799.5,10403.90446,10417.92792,10386.60967,10403.94379,23.3563019,242352.0429,
333,11/30/2017,480239.5,9889.501764,9906.492917,9868.535028,9888.908549,17.66212386,171592.9519,
334,12/1/2017,481679.5,10195.17747,10208.90631,10179.35996,10194.85726,11.60283987,119362.7206,
335,12/2/2017,483119.5,10938.83407,10947.03692,10927.79769,10938.31135,6.440870157,70384.34496,
336,12/3/2017,484559.5,11291.52894,11301.72705,11278.31669,11291.63019,9.897623536,111340.1041,
337,12/4/2017,485999.5,11347.15558,11358.37013,11331.98028,11346.52933,9.460992437,107048.2835,
338,12/5/2017,487439.5,11656.44216,11664.89194,11643.63215,11656.4986,8.258825476,96234.63989,
339,12/6/2017,488879.5,12579.40398,12589.9729,12563.24472,12580.53347,13.73949548,174000.5488,
340,12/7/2017,490319.5,14776.2372,14799.55608,14747.11844,14778.20742,17.90810872,265759.7529,
341,12/8/2017,491759.5,15433.76899,15467.60616,15393.02792,15432.86888,17.68985785,270393.0799,
342,12/9/2017,493199.5,14808.78778,14834.43697,14774.27112,14806.80024,11.51907842,165909.0782,
343,12/10/2017,494639.5,14135.84485,14165.28768,14102.11806,14134.66479,12.83887711,182743.5194,
344,12/11/2017,496079.5,16201.11949,16221.26135,16176.80449,16202.50013,11.51647441,187641.5585,
345,12/12/2017,497519.5,16730.61831,16752.90401,16704.35267,16730.92966,9.390990648,158282.3755,
346,12/13/2017,498959.5,16541.19704,16560.56287,16513.86574,16540.32731,11.90049018,195583.6762,
347,12/14/2017,500399.5,16343.48776,16364.04439,16311.74868,16343.03683,9.331848648,152592.5472,
348,12/15/2017,501839.5,17364.96238,17382.74537,17341.21509,17365.62792,13.1966064,228764.2938,
349,12/16/2017,503279.5,18175.53632,18188.8234,18155.23831,18176.73014,6.780678459,124970.5689,
350,12/17/2017,504719.5,19189.77108,19204.55931,19167.36265,19190.34063,6.770311913,129382.313,
351,12/18/2017,506159.5,18719.58088,18738.92388,18692.62982,18720.0135,10.19370934,189953.8468,
352,12/19/2017,507599.5,18321.42222,18343.25348,18294.02503,18320.41626,14.96797614,269205.5204,
353,12/20/2017,509039.5,16835.57546,16866.88881,16797.71688,16834.52138,21.64738112,362048.9935,
354,12/21/2017,510479.5,16221.08487,16249.7903,16188.9665,16221.42499,14.15129197,226896.3123,
355,12/22/2017,511919.5,13762.15753,13810.35276,13710.41119,13761.14583,39.89279339,536217.6949,
356,12/23/2017,513359.5,14768.28962,14798.3209,14727.42549,14768.55603,15.12945046,223694.8608,
357,12/24/2017,514799.5,13656.27167,13685.86234,13620.09929,13656.08603,12.86075647,173941.9609,
358,12/25/2017,516239.5,13966.68125,13990.43034,13938.092,13966.06769,8.033164844,112078.1074,
359,12/26/2017,517679.5,15243.93647,15266.98704,15217.77048,15243.61526,10.45219723,160362.8952,
360,12/27/2017,519119.5,15582.45844,15606.40229,15552.00017,15581.4447,10.86371867,167959.0175,
361,12/28/2017,520559.5,14249.4072,14277.56447,14216.34013,14248.63205,11.49806759,162797.624,
362,12/29/2017,521999.5,14534.65726,14560.69334,14506.49356,14534.97493,9.378960411,135921.9714,
363,12/30/2017,523439.5,13214.33734,13240.87805,13174.17706,13212.85987,15.10394059,198601.0766,
364,12/31/2017,524879.5,13338.16043,13362.24435,13313.40624,13339.22119,8.044040727,107328.2253,
365,1/1/2018,526319.5,13426.55753,13445.48169,13404.33149,13425.41512,5.342504204,71448.50392,
366,1/2/2018,527759.5,13876.35519,13898.50959,13855.02747,13879.3589,11.31921479,159124.1973,
367,1/3/2018,529199.5,14962.19128,14984.43258,14939.78994,14963.69934,8.524306387,127527.3707,
368,1/4/2018,530639.5,14816.66759,14839.28701,14793.3404,14818.78032,10.41945736,154277.9476,
369,1/5/2018,532079.5,15790.23072,15811.5293,15768.25528,15792.45251,11.28396853,180344.37,
370,1/6/2018,533519.5,16667.04059,16682.81787,16648.18253,16666.92295,6.597928302,109992.774,
371,1/7/2018,534959.5,16517.29692,16533.2146,16500.38749,16517.0141,5.995009613,98302.14872,
372,1/8/2018,536399.5,15301.39279,15324.14121,15274.90858,15300.74915,11.58079857,174915.1279,
373,1/9/2018,537839.5,14868.89391,14890.45689,14843.30567,14868.2012,9.662169926,142068.8344,
374,1/10/2018,539279.5,14193.24787,14217.57187,14169.09328,14194.68841,12.83264759,181396.3104,
375,1/11/2018,540719.5,13697.68612,13726.54425,13666.85492,13697.10015,13.66060967,185700.7707,
376,1/12/2018,542159.5,13661.74119,13682.75492,13639.57423,13661.49457,9.357612717,127767.3585,
377,1/13/2018,543599.5,14225.50748,14240.4322,14209.50492,14224.94545,5.200685429,74024.75701,
378,1/14/2018,545039.5,13680.84185,13695.52052,13663.30352,13679.92891,5.270530584,71386.67496,
379,1/15/2018,546479.5,13823.49622,13836.90835,13806.4741,13821.2771,6.55877452,91006.84192,
380,1/16/2018,547919.5,12166.04135,12195.93919,12132.45612,12164.61915,26.93741881,317865.1134,
381,1/17/2018,549359.5,10681.38924,10711.76369,10649.4694,10680.23166,28.71957621,300811.1945,
382,1/18/2018,550799.5,11496.21647,11521.09297,11469.51747,11495.74674,15.4133764,177835.1736,
383,1/19/2018,552239.5,11514.2563,11534.51397,11492.97092,11513.53642,9.168927552,105440.56,
384,1/20/2018,553679.5,12471.56915,12487.75524,12454.93984,12471.64915,7.175801994,89598.96383,
385,1/21/2018,555119.5,11896.40313,11914.09829,11877.40032,11895.58982,8.05311376,95243.84459,
386,1/22/2018,556559.5,11132.99747,11152.62895,11112.24474,11131.13582,11.85609051,129227.1226,
387,1/23/2018,557999.5,10725.26382,10745.00101,10704.48182,10724.71028,11.97939233,128035.3414,
388,1/24/2018,559439.5,11007.87182,11022.04826,10992.8793,11007.91444,8.099840274,89588.50306,
389,1/25/2018,560879.5,11301.85367,11314.09929,11287.38047,11300.5921,7.106127388,80309.53023,
390,1/26/2018,562319.5,11011.98172,11025.39906,10997.90172,11011.94201,10.47871253,114017.6528,
391,1/27/2018,563759.5,11238.72775,11251.16393,11225.48757,11238.78294,7.169864568,80932.96078,
392,1/28/2018,565199.5,11673.00922,11685.5899,11660.92629,11673.10362,6.91787843,80970.09517,
393,1/29/2018,566639.5,11284.35705,11295.89837,11272.00056,11283.89619,6.949173435,78419.28945,
394,1/30/2018,568079.5,10630.12623,10643.08856,10613.95013,10628.6126,14.65025233,152309.0815,
395,1/31/2018,569519.5,9987.579313,10000.22546,9971.159951,9987.002097,8.849659355,88002.38704,
396,2/1/2018,570959.5,9498.769264,9513.210153,9482.281771,9497.750625,18.30515667,168817.0813,
397,2/2/2018,572399.5,8558.969042,8578.805882,8538.146965,8558.503076,30.83751377,259322.0869,
398,2/3/2018,573839.5,8911.804139,8925.741618,8897.476806,8912.281611,11.26510654,100574.9009,
399,2/4/2018,575279.5,8723.168819,8736.803764,8708.264354,8722.604465,13.27874088,112571.7816,
400,2/5/2018,576719.5,7612.417521,7631.074542,7592.156125,7611.722958,32.32252,237646.2741,
401,2/6/2018,578159.5,6827.444826,6852.238215,6804.671611,6828.462007,49.27872893,338544.7542,
402,2/7/2018,579599.5,7915.322938,7931.901944,7896.647625,7914.380222,22.67624314,181096.9856,
403,2/8/2018,581039.5,8215.886812,8228.886986,8203.468292,8216.322486,15.80722099,130060.6569,
404,2/9/2018,582479.5,8261.742965,8272.260194,8249.34641,8261.487382,12.79179458,105595.2226,
405,2/10/2018,583919.5,8657.18516,8668.52409,8644.464653,8656.487229,10.19043575,88273.11888,
406,2/11/2018,585359.5,8189.220667,8199.775951,8177.291257,8188.49109,8.833366627,71951.46758,
407,2/12/2018,586799.5,8624.334917,8633.973868,8613.762937,8624.076938,10.50032923,90953.49762,
408,2/13/2018,588239.5,8610.13759,8618.680146,8600.765826,8609.807222,7.909383087,67932.41275,
409,2/14/2018,589679.5,9025.072813,9033.646424,9016.580035,9025.642688,12.13115997,110305.9145,
410,2/15/2018,591119.5,9803.288486,9814.368632,9791.126507,9803.039104,14.60856758,143621.3506,
411,2/16/2018,592559.5,10026.06301,10035.25586,10015.68438,10025.99251,8.236880523,82566.17525,
412,2/17/2018,593999.5,10677.51305,10686.27364,10668.41188,10677.81117,10.07720079,107857.5939,
413,2/18/2018,595439.5,10738.18614,10750.45688,10725.31175,10737.34163,12.23963515,131073.8273,
414,2/19/2018,596879.5,10867.00995,10878.04974,10855.02678,10867.4364,8.128809385,88805.01291,
415,2/20/2018,598319.5,11498.83157,11508.15461,11486.7656,11498.18963,11.03067757,126523.4752,
416,2/21/2018,599759.5,10792.75682,10805.75701,10778.21449,10791.70201,13.86088691,149551.175,
417,2/22/2018,601199.5,10273.24113,10284.45085,10260.97673,10272.65552,14.03456981,143129.0512,
418,2/23/2018,602639.5,10013.03133,10023.15648,10001.95893,10013.16122,11.1433516,111671.4043,
419,2/24/2018,604079.5,9931.363611,9941.317264,9921.719132,9931.702569,9.703753352,95703.12698,
420,2/25/2018,605519.5,9595.429542,9603.652236,9586.986083,9595.836424,7.675989883,73281.22532,
421,2/26/2018,606959.5,9909.6155,9919.013215,9901.080139,9910.592528,11.22954412,112806.0489,
422,2/27/2018,608399.5,10552.37472,10559.7795,10544.85594,10552.67134,7.239082251,76562.64639,
423,2/28/2018,609839.5,10621.30301,10629.25899,10612.67048,10621.06333,7.3054153,77620.68683,
424,3/1/2018,611279.5,10649.94872,10658.14092,10642.3698,10650.83847,6.613571054,70945.86912,
425,3/2/2018,612719.5,10980.42438,10988.3691,10972.39003,10980.7911,5.802946966,63716.77977,
426,3/3/2018,614159.5,11344.17028,11350.17755,11337.84981,11344.26908,5.416665576,61386.89049,
427,3/4/2018,615599.5,11241.75063,11247.49349,11236.08326,11242.09715,4.7643912,53741.19377,
428,3/5/2018,617039.5,11520.97635,11526.46124,11515.41844,11520.93047,6.902100912,79652.50114,
429,3/6/2018,618479.5,11022.27835,11029.85935,11014.19503,11021.73886,10.2354203,112194.1809,
430,3/7/2018,619919.5,10400.51674,10411.69101,10389.08735,10399.99701,18.13748743,183413.6482,
431,3/8/2018,621359.5,9706.003194,9717.513479,9693.855479,9705.391458,15.64057463,150951.4729,
432,3/9/2018,622799.5,8908.210347,8923.644264,8893.470576,8907.997486,20.16132737,178634.7862,
433,3/10/2018,624239.5,9237.429562,9246.265958,9227.645632,9236.650132,8.966152604,82204.86396,
434,3/11/2018,625679.5,9057.60141,9068.781826,9047.957312,9058.136361,11.40235779,104070.8744,
435,3/12/2018,627119.5,9436.962799,9447.098535,9426.311354,9436.362007,13.03773387,121755.6141,
436,3/13/2018,628559.5,9155.98309,9167.292431,9144.792049,9155.890389,11.11857189,101768.4185,
437,3/14/2018,629999.5,8770.06416,8778.92309,8760.073542,8769.349694,14.72606039,126627.9917,
438,3/15/2018,631439.5,8112.808472,8123.926667,8102.043701,8112.515771,12.79426847,103408.9791,
439,3/16/2018,632879.5,8315.055826,8323.087076,8306.532653,8315.006604,11.47833849,95460.90704,
440,3/17/2018,634319.5,8079.781049,8086.072285,8073.216868,8079.593063,8.434967052,68120.60482,
441,3/18/2018,635759.5,7679.689396,7689.212667,7669.642771,7679.651056,13.58563403,104472.7279,
442,3/19/2018,637199.5,8354.957424,8364.640493,8345.706958,8355.255979,13.47274791,112838.2212,
443,3/20/2018,638639.5,8622.318896,8630.043187,8615.689132,8622.497097,9.365153581,81082.08678,
444,3/21/2018,640079.5,8982.961979,8989.331625,8976.900014,8983.081653,8.403990055,75417.69473,
445,3/22/2018,641519.5,8793.353549,8798.86784,8787.586472,8793.326688,8.77133327,76598.91641,
446,3/23/2018,642959.5,8529.737306,8535.927285,8524.185417,8529.944069,9.555170492,81399.7842,
447,3/24/2018,644399.5,8858.299208,8863.68966,8852.734972,8857.918083,6.786306232,59839.87193,
448,3/25/2018,645839.5,8535.677757,8541.525389,8530.133833,8535.650167,6.410414183,54622.76065,
449,3/26/2018,647279.5,8208.425757,8214.415104,8202.520236,8208.193479,12.30247833,100995.2095,
450,3/27/2018,648719.5,7965.642875,7973.050528,7958.821292,7965.760694,8.608256942,68454.43485,
451,3/28/2018,650159.5,7916.423097,7922.180986,7911.023951,7916.943313,5.862548992,46475.6826,
452,3/29/2018,651599.5,7518.854035,7526.145361,7511.070007,7518.686965,15.37410949,113874.8801,
453,3/30/2018,653039.5,6888.120014,6898.211764,6877.613479,6888.176854,20.20933891,138581.0977,
454,3/31/2018,654479.5,7005.329597,7012.094153,6998.70709,7005.669125,8.046684658,56513.69237,
455,4/1/2018,655919.5,6797.778264,6804.046361,6790.558681,6797.412069,12.53953826,84157.33923,
456,4/2/2018,657359.5,6978.031035,6983.08841,6972.256167,6978.018,9.462531082,66092.4816,
457,4/3/2018,658799.5,7325.682139,7330.286486,7319.998347,7325.304333,11.1732928,81958.18447,
458,4/4/2018,660239.5,7078.470007,7082.896896,7072.821375,7077.711674,10.95777949,77051.4735,
459,4/5/2018,661679.5,6758.66359,6763.542493,6752.348979,6758.105076,8.29750715,55990.11857,
460,4/6/2018,663119.5,6650.18025,6653.710056,6645.063493,6649.452292,5.891638746,39118.84488,
461,4/7/2018,664559.5,6891.860965,6895.323819,6887.986569,6891.673764,5.365860917,37003.08971,
462,4/8/2018,665999.5,6988.766069,6991.887486,6984.972306,6988.428743,3.029537785,21216.12512,
463,4/9/2018,667439.5,6891.908299,6896.956847,6886.935826,6891.471625,7.025999738,48056.19142,
464,4/10/2018,668879.5,6779.000792,6783.874771,6775.012861,6779.244319,4.503167654,30561.56483,
465,4/11/2018,670319.5,6879.930174,6883.6005,6876.048174,6879.948688,4.04562921,27894.43216,
466,4/12/2018,671759.5,7335.875674,7342.933174,7329.209312,7336.708215,13.21762523,99766.83549,
467,4/13/2018,673199.5,7992.852653,8000.939313,7985.544993,7992.690451,13.61523802,109348.2683,
468,4/14/2018,674639.5,8010.714917,8017.425063,8004.791667,8010.872292,6.205922223,49784.0969,
469,4/15/2018,676079.5,8215.047167,8220.136188,8210.216903,8215.487236,5.264119548,43453.09276,
470,4/16/2018,677519.5,8080.050146,8086.09959,8073.745313,8080.020306,7.546252054,61106.92098,
471,4/17/2018,678959.5,8036.607528,8041.759243,8030.8465,8036.633618,6.442466122,51709.73213,
472,4/18/2018,680399.5,8057.208597,8061.578313,8051.895,8057.312993,6.407780971,51753.64404,
473,4/19/2018,681839.5,8213.358063,8217.903646,8207.854632,8213.267708,6.553739926,53807.89692,
474,4/20/2018,683279.5,8445.218069,8450.221688,8439.539007,8445.635604,11.15251574,94630.48627,
475,4/21/2018,684719.5,8800.339313,8806.308396,8793.697569,8800.278312,10.65021384,93715.40768,
476,4/22/2018,686159.5,8888.576861,8894.065486,8882.281799,8888.387819,6.490901597,57703.47331,
477,4/23/2018,687599.5,8895.445681,8900.101674,8889.63034,8895.623312,7.144703912,63518.56665,
478,4/24/2018,689039.5,9313.903493,9320.151736,9307.460562,9314.519125,14.20868679,132438.751,
479,4/25/2018,690479.5,9221.913021,9231.404486,9211.594382,9221.040361,22.94160003,210569.4712,
480,4/26/2018,691919.5,8882.893299,8890.321403,8875.396639,8883.210299,13.91872896,123617.4337,
481,4/27/2018,693359.5,9217.488264,9222.707097,9211.044889,9217.020847,7.899662761,72669.96815,
482,4/28/2018,694799.5,9240.260764,9246.310854,9233.596965,9240.572972,10.80444604,99811.49927,
483,4/29/2018,696239.5,9356.025146,9361.574472,9349.821028,9356.157785,7.598909954,71087.23885,
484,4/30/2018,697679.5,9291.015417,9296.166375,9284.592486,9290.616042,5.615061316,52068.3659,
485,5/1/2018,699119.5,8988.599097,8993.878597,8983.128222,8988.595694,8.429349973,75714.1188,
486,5/2/2018,700559.5,9112.777375,9116.972903,9107.578792,9112.689792,7.344428044,66910.64853,
487,5/3/2018,701999.5,9379.305875,9385.463257,9373.155437,9379.656667,8.10472193,76349.80656,
488,5/4/2018,703439.5,9656.817118,9662.26316,9650.022667,9656.508229,5.08753616,49108.9866,
489,5/5/2018,704879.5,9829.105299,9834.038326,9823.489743,9829.181139,5.141496053,50528.19703,
490,5/6/2018,706319.5,9615.925167,9620.877708,9609.988792,9615.699181,5.67048246,54336.36403,
491,5/7/2018,707759.5,9344.250319,9349.81666,9337.870917,9344.100528,9.455797634,88201.83323,
492,5/8/2018,709199.5,9261.154111,9266.177875,9255.057285,9260.790924,7.929382317,73205.06808,
493,5/9/2018,710639.5,9193.279896,9197.651174,9188.035639,9193.325472,7.896524252,72448.59792,
494,5/10/2018,712079.5,9265.457847,9270.800618,9259.500792,9265.502951,8.171991935,75465.13183,
495,5/11/2018,713519.5,8701.962194,8708.518965,8694.60359,8701.556431,14.15550459,123111.0611,
496,5/12/2018,714959.5,8422.998361,8429.969326,8416.173938,8423.314875,10.77865925,90641.47233,
497,5/13/2018,716399.5,8550.355722,8555.280694,8544.8575,8550.491188,6.831454299,58540.68601,
498,5/14/2018,717839.5,8581.48934,8588.441722,8574.232424,8581.468431,13.19295465,113419.2035,
499,5/15/2018,719279.5,8642.309118,8649.222306,8634.604993,8642.096972,8.60543888,74330.61421,
500,5/16/2018,720719.5,8282.731771,8289.183549,8275.00316,8282.705625,8.823055336,72957.50385,
501,5/17/2018,722159.5,8278.336944,8284.143424,8271.236042,8277.959931,5.735574289,47369.26269,
502,5/18/2018,723599.5,8106.641028,8112.29891,8099.814799,8106.672549,5.002297095,40467.12701,
503,5/19/2018,725039.5,8255.133,8260.274625,8249.296201,8254.920924,2.638434854,21785.03258,
504,5/20/2018,726479.5,8362.003618,8366.538201,8356.496333,8361.972944,3.692745142,30924.19563,
505,5/21/2018,727919.5,8455.218632,8460.26909,8449.826861,8455.092917,4.255239451,35961.97184,
506,5/22/2018,729359.5,8233.591549,8238.436549,8227.346625,8233.255792,6.320181102,51758.54013,
507,5/23/2018,730799.5,7785.074549,7792.117785,7777.127382,7784.575403,12.24715368,94548.56462,
508,5/24/2018,732239.5,7538.729368,7544.799694,7531.582063,7538.571882,8.091414438,60771.7625,
509,5/25/2018,733679.5,7486.715451,7492.075986,7480.635299,7486.668049,7.016558858,52406.0509,
510,5/26/2018,735119.5,7489.950549,7493.819417,7485.739514,7490.143826,2.816224653,21051.25167,
511,5/27/2018,736559.5,7317.299153,7321.316222,7312.323868,7317.306069,2.185718981,15983.96168,
512,5/28/2018,737999.5,7255.632292,7259.897819,7249.771778,7255.434382,4.573158161,33100.39551,
513,5/29/2018,739439.5,7293.563639,7298.356312,7287.534618,7293.893403,7.673556245,56121.02809,
514,5/30/2018,740879.5,7432.543771,7436.595729,7428.07159,7432.49109,6.208648615,46153.1001,
515,5/31/2018,742319.5,7500.1435,7503.771333,7496.09666,7500.117368,5.096532826,38294.6254,
516,6/1/2018,743759.5,7481.133181,7484.974444,7476.944257,7481.193181,4.703801324,35186.68751,
517,6/2/2018,745199.5,7596.938236,7600.087326,7593.566479,7597.247354,2.81105498,21350.59612,
518,6/3/2018,746639.5,7690.757625,7693.804597,7686.759292,7690.673792,3.287756755,25288.71818,
519,6/4/2018,748079.5,7575.513576,7579.185903,7570.835021,7575.316764,4.86127636,36768.78579,
520,6/5/2018,749519.5,7491.506549,7495.369215,7487.665896,7491.722708,6.925277014,51900.93286,
521,6/6/2018,750959.5,7606.282465,7609.44184,7602.817812,7606.389535,4.909820624,37340.00484,
522,6/7/2018,752399.5,7692.539743,7695.874236,7689.073826,7692.524618,5.244838777,40362.12039,
523,6/8/2018,753839.5,7629.613313,7633.004882,7625.426396,7629.560597,3.255088629,24795.17492,
524,6/9/2018,755279.5,7630.191646,7632.828403,7627.239028,7630.158,1.904416964,14470.06336,
525,6/10/2018,756719.5,7134.121632,7139.147083,7127.315201,7133.649306,9.996301218,69631.55433,
526,6/11/2018,758159.5,6760.798806,6764.810319,6755.2315,6760.716285,7.926347878,53542.00193,
527,6/12/2018,759599.5,6754.5035,6758.057958,6749.010646,6754.097347,6.137810591,41088.47345,
528,6/13/2018,761039.5,6443.258979,6448.25275,6436.521771,6443.017722,13.32673929,85268.60288,
529,6/14/2018,762479.5,6501.430694,6506.228569,6495.300583,6501.825153,9.946709221,64576.81944,
530,6/15/2018,763919.5,6551.134861,6555.007188,6546.263181,6550.993312,4.958349019,32455.73776,
531,6/16/2018,765359.5,6462.504826,6465.453903,6459.080507,6462.630549,2.488960045,16079.9513,
532,6/17/2018,766799.5,6509.003236,6511.203632,6506.366,6509.097465,1.979512502,12884.71765,
533,6/18/2018,768239.5,6522.759833,6526.056146,6519.302299,6522.887597,4.132093764,27070.68674,
534,6/19/2018,769679.5,6718.217556,6721.329104,6714.638625,6718.137924,3.788556572,25503.01593,
535,6/20/2018,771119.5,6681.085861,6683.668201,6677.759861,6680.922951,3.616815973,24158.851,
536,6/21/2018,772559.5,6736.660632,6739.330042,6733.686583,6736.712444,3.376454638,22729.89917,
537,6/22/2018,773999.5,6360.517368,6364.857889,6354.611563,6359.654035,12.87791902,80914.58623,
538,6/23/2018,775439.5,6135.858833,6138.660736,6132.544569,6135.975264,3.19943846,19636.3744,
539,6/24/2018,776879.5,6024.601993,6028.742514,6020.283354,6024.727903,7.934022621,47505.53538,
540,6/25/2018,778319.5,6203.340146,6206.737153,6199.038514,6203.311556,6.73208558,41771.14687,
541,6/26/2018,779759.5,6202.033042,6205.437903,6197.957181,6201.928153,5.383654732,33303.45025,
542,6/27/2018,781199.5,6095.930194,6099.307729,6092.206868,6096.063604,5.173819508,31515.87058,
543,6/28/2018,782639.5,6082.073347,6084.813396,6078.759556,6082.033944,6.177881021,37195.88573,
544,6/29/2018,784079.5,5903.8215,5907.820736,5899.304444,5903.81775,8.380120255,49747.73077,
545,6/30/2018,785519.5,6363.594139,6367.709139,6359.469639,6363.475958,4.810579813,30645.48168,
